time,budget_level,food_type,occasion,customer_type,delivery_preference,payment_method,persona
9,high,health_organic,daily_meal,family,no_delivery,cash,health_organic
5,medium,health_organic,casual_outing,food_enthusiast,no_delivery,upi,health_organic
8,medium,health_organic,daily_meal,food_enthusiast,no_delivery,cash,health_organic
5,medium,health_organic,daily_meal,family,self_pickup,cash,health_organic
8,medium,health_organic,daily_meal,student,app_delivery,upi,health_organic
8,high,health_organic,event,working_professional,app_delivery,card,health_organic
8,high,health_organic,event,working_professional,app_delivery,cash,health_organic
9,high,health_organic,event,working_professional,app_delivery,card,health_organic
8,medium,health_organic,celebration,working_professional,app_delivery,upi,health_organic
6,medium,health_organic,casual_outing,working_professional,app_delivery,card,health_organic
9,high,health_organic,celebration,food_enthusiast,no_delivery,card,health_organic
7,high,health_organic,event,family,no_delivery,card,health_organic
5,medium,health_organic,casual_outing,student,app_delivery,paytm,health_organic
6,medium,health_organic,daily_meal,family,no_delivery,upi,health_organic
6,high,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
8,high,health_organic,event,working_professional,app_delivery,card,health_organic
10,low,health_organic,daily_meal,family,self_pickup,cash,health_organic
3,high,health_organic,casual_outing,working_professional,app_delivery,card,health_organic
4,medium,health_organic,daily_meal,working_professional,app_delivery,cash,health_organic
6,medium,health_organic,casual_outing,student,app_delivery,upi,health_organic
7,medium,health_organic,daily_meal,student,app_delivery,upi,health_organic
8,medium,health_organic,daily_meal,family,no_delivery,card,health_organic
8,medium,health_organic,daily_meal,food_enthusiast,no_delivery,cash,health_organic
5,high,health_organic,daily_meal,food_enthusiast,no_delivery,upi,health_organic
7,high,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
7,medium,health_organic,casual_outing,student,app_delivery,cash,health_organic
7,high,health_organic,celebration,working_professional,app_delivery,upi,health_organic
7,medium,health_organic,casual_outing,student,app_delivery,card,health_organic
6,medium,health_organic,celebration,family,no_delivery,upi,health_organic
8,medium,health_organic,daily_meal,student,app_delivery,upi,health_organic
7,medium,health_organic,daily_meal,working_professional,self_pickup,cash,health_organic
7,medium,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
5,medium,health_organic,daily_meal,student,self_pickup,cash,health_organic
8,medium,health_organic,celebration,family,self_pickup,cash,health_organic
8,high,health_organic,casual_outing,family,no_delivery,upi,health_organic
6,low,health_organic,daily_meal,family,self_pickup,upi,health_organic
8,high,health_organic,celebration,food_enthusiast,self_pickup,upi,health_organic
8,medium,health_organic,celebration,working_professional,app_delivery,upi,health_organic
7,medium,health_organic,casual_outing,family,self_pickup,cash,health_organic
5,low,health_organic,daily_meal,family,self_pickup,upi,health_organic
5,high,health_organic,event,working_professional,app_delivery,online_transfer,health_organic
6,high,health_organic,daily_meal,family,self_pickup,card,health_organic
9,medium,health_organic,daily_meal,food_enthusiast,self_pickup,cash,health_organic
7,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
4,high,health_organic,celebration,working_professional,app_delivery,upi,health_organic
6,medium,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
5,high,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
7,high,health_organic,celebration,student,app_delivery,card,health_organic
9,medium,health_organic,casual_outing,food_enthusiast,self_pickup,cash,health_organic
5,high,health_organic,casual_outing,family,self_pickup,card,health_organic
5,medium,health_organic,daily_meal,event_planner,self_pickup,paytm,health_organic
6,high,health_organic,event,working_professional,app_delivery,card,health_organic
8,medium,health_organic,daily_meal,working_professional,app_delivery,cash,health_organic
7,medium,health_organic,celebration,food_enthusiast,no_delivery,paytm,health_organic
7,high,health_organic,daily_meal,event_planner,no_delivery,online_transfer,health_organic
7,medium,health_organic,casual_outing,working_professional,app_delivery,card,health_organic
8,medium,health_organic,celebration,family,self_pickup,card,health_organic
7,low,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
9,high,health_organic,casual_outing,working_professional,app_delivery,card,health_organic
8,medium,health_organic,casual_outing,working_professional,self_pickup,upi,health_organic
6,medium,health_organic,daily_meal,family,no_delivery,upi,health_organic
4,low,health_organic,daily_meal,family,self_pickup,cash,health_organic
7,medium,health_organic,daily_meal,working_professional,self_pickup,upi,health_organic
6,high,health_organic,event,working_professional,no_delivery,upi,health_organic
7,medium,health_organic,casual_outing,family,no_delivery,upi,health_organic
7,medium,health_organic,daily_meal,working_professional,self_pickup,cash,health_organic
5,medium,health_organic,celebration,student,app_delivery,card,health_organic
7,medium,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
7,high,health_organic,daily_meal,working_professional,app_delivery,card,health_organic
7,medium,health_organic,daily_meal,working_professional,no_delivery,cash,health_organic
5,high,health_organic,event,family,no_delivery,upi,health_organic
5,high,health_organic,daily_meal,food_enthusiast,self_pickup,card,health_organic
7,medium,health_organic,daily_meal,food_enthusiast,no_delivery,cash,health_organic
4,medium,health_organic,casual_outing,family,self_pickup,upi,health_organic
6,high,health_organic,casual_outing,student,app_delivery,upi,health_organic
5,medium,health_organic,casual_outing,student,app_delivery,upi,health_organic
6,medium,health_organic,daily_meal,student,self_pickup,cash,health_organic
4,medium,health_organic,daily_meal,family,self_pickup,cash,health_organic
8,high,health_organic,celebration,working_professional,app_delivery,upi,health_organic
6,medium,health_organic,celebration,event_planner,no_delivery,card,health_organic
2,medium,health_organic,daily_meal,food_enthusiast,self_pickup,cash,health_organic
7,high,health_organic,celebration,working_professional,app_delivery,upi,health_organic
7,high,health_organic,celebration,family,self_pickup,card,health_organic
6,medium,health_organic,daily_meal,working_professional,self_pickup,upi,health_organic
7,medium,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
6,high,health_organic,celebration,family,no_delivery,cash,health_organic
9,high,health_organic,event,student,app_delivery,card,health_organic
8,low,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
9,high,health_organic,celebration,working_professional,self_pickup,upi,health_organic
7,high,health_organic,celebration,food_enthusiast,self_pickup,upi,health_organic
6,medium,health_organic,casual_outing,working_professional,app_delivery,cash,health_organic
8,high,health_organic,celebration,working_professional,app_delivery,online_transfer,health_organic
6,high,health_organic,casual_outing,student,app_delivery,card,health_organic
9,medium,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
5,medium,health_organic,casual_outing,family,no_delivery,upi,health_organic
9,medium,health_organic,casual_outing,family,no_delivery,upi,health_organic
6,high,health_organic,event,working_professional,self_pickup,card,health_organic
7,medium,health_organic,daily_meal,family,no_delivery,upi,health_organic
7,low,health_organic,daily_meal,working_professional,app_delivery,cash,health_organic
6,medium,health_organic,daily_meal,working_professional,self_pickup,card,health_organic
7,medium,health_organic,casual_outing,working_professional,self_pickup,upi,health_organic
4,medium,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
8,low,health_organic,daily_meal,family,no_delivery,cash,health_organic
7,high,health_organic,daily_meal,working_professional,self_pickup,card,health_organic
6,high,health_organic,celebration,working_professional,app_delivery,card,health_organic
8,medium,health_organic,casual_outing,family,no_delivery,card,health_organic
7,high,health_organic,daily_meal,family,no_delivery,card,health_organic
7,high,health_organic,daily_meal,working_professional,app_delivery,upi,health_organic
9,high,health_organic,celebration,family,self_pickup,card,health_organic
5,high,health_organic,celebration,family,self_pickup,card,health_organic
7,medium,health_organic,daily_meal,working_professional,app_delivery,paytm,health_organic
5,high,health_organic,event,family,self_pickup,card,health_organic
8,high,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
7,medium,health_organic,celebration,working_professional,no_delivery,upi,health_organic
7,high,health_organic,casual_outing,family,no_delivery,online_transfer,health_organic
4,medium,health_organic,daily_meal,working_professional,app_delivery,cash,health_organic
8,high,health_organic,casual_outing,event_planner,app_delivery,online_transfer,health_organic
6,high,health_organic,casual_outing,working_professional,app_delivery,upi,health_organic
10,high,health_organic,daily_meal,family,self_pickup,upi,health_organic
8,medium,health_organic,daily_meal,food_enthusiast,no_delivery,cash,health_organic
6,medium,health_organic,daily_meal,student,app_delivery,cash,health_organic
